Generation; Survival State; Survival Chance; Total Food; Hardiness over Speed; Generosity; Was Generous
16; DIED; 77,14978; 1; 0,6116265; 0,933431; False
16; DIED; 38,19872; 0; 0,5186411; 1; False
16; DIED; 29,36959; 0; 0,2661348; 1; False
16; DIED; 63,94339; 1; 0,2319107; 1; False
16; DIED; 36,69822; 0; 0,4786062; 0,9005209; False
16; DIED; 73,74332; 1; 0,5189421; 0,923756; False
16; DIED; 68,67342; 1; 0,3815179; 0,928434; False
16; DIED; 41,6553; 0; 0,6127174; 1; False
16; DIED; 66,06229; 1; 0,3040779; 0,8998281; False
16; DIED; 65,73942; 1; 0,2938071; 0,978615; False
16; DIED; 69,58612; 1; 0,4070018; 1; False
16; DIED; 68,53323; 1; 0,3775492; 1; False
17; DIED; 80,95332; 1; 0,7267427; 0,9226829; False
17; DIED; 62,64366; 1; 0,1787285; 1; False
17; DIED; 69,23813; 1; 0,3973525; 0,9308912; True
17; DIED; 75,3338; 1; 0,5616584; 0,8165311; False
17; DIED; 45,58735; 0; 0,7323982; 0,9554774; False
17; DIED; 75,6274; 1; 0,5696251; 0,833909; False
17; DIED; 67,11497; 1; 0,3363313; 0,8692512; True
17; DIED; 42,15351; 0; 0,6268128; 1; False
17; DIED; 63,48412; 1; 0,2142418; 1; True
17; DIED; 63,47834; 1; 0,2140129; 1; False
17; DIED; 32,25745; 0; 0,3562368; 0,88178; False
17; DIED; 70,29636; 1; 0,4264844; 1; False
17; DIED; 39,31273; 0; 0,5484915; 1; False
17; DIED; 29,94692; 0; 0,2854089; 0,98999; False
17; DIED; 43,89287; 1; 0,3876992; 1; False
17; DIED; 45,56625; 0; 0,7316809; 0,8094661; False
17; DIED; 71,71199; 1; 0,4647056; 0,8397227; False
17; DIED; 41,18123; 0; 0,5994788; 0,8741525; False
17; DIED; 35,99515; 0; 0,459784; 0,8885201; False
17; DIED; 69,68682; 1; 0,4097805; 0,9320062; False
18; DIED; 73,71467; 1; 0,5181768; 0,8475148; False
18; DIED; 41,56148; 0; 0,6100848; 0,7467639; False
18; DIED; 62,8377; 1; 0,1873789; 0,7289834; False
18; DIED; 63,24576; 1; 0,2046441; 0,9155368; False
18; DIED; 71,28745; 1; 0,4533072; 0,8113336; False
18; DIED; 31,69397; 0; 0,3396781; 0,858183; False
18; DIED; 32,56943; 0; 0,3652563; 1; False
18; DIED; 67,45993; 1; 0,3465591; 0,8613019; False
18; DIED; 64,69704; 1; 0,2590461; 0,8348678; True
18; DIED; 34,44688; 0; 0,417844; 0,853116; False
18; DIED; 69,89976; 2; 0,2122138; 0,9038926; False
18; DIED; 71,73779; 1; 0,4653969; 0,8166633; False
18; DIED; 64,62863; 1; 0,256663; 0,6638335; False
18; DIED; 70,68244; 1; 0,4369758; 0,8921639; False
18; DIED; 68,05628; 1; 0,3639187; 0,7691928; False
18; DIED; 36,2664; 0; 0,4670565; 0,7094046; False
18; DIED; 32,29591; 0; 0,3573541; 0,8801459; False
18; DIED; 44,82415; 1; 0,4135605; 0,678936; False
18; DIED; 29,07048; 0; 0,2557948; 0,9871687; False
18; DIED; 30,44639; 0; 0,3014708; 0,7647989; False
19; DIED; 62,8367; 1; 0,187335; 0,9373115; False
19; DIED; 66,60904; 1; 0,3210439; 0,948449; False
19; DIED; 77,65079; 1; 0,6257857; 0,9066675; False
19; DIED; 77,99709; 1; 0,6356985; 0,8622805; False
19; DIED; 42,80138; 0; 0,6454751; 0,8475739; False
19; DIED; 66,55499; 1; 0,3193886; 0,9100175; False
19; DIED; 8,483737; 0; 0,3911816; 0,8281447; False
19; DIED; 36,78211; 0; 0,4808469; 0,9070113; False
19; DIED; 67,58871; 1; 0,3503407; 0,8918768; False
19; DIED; 14,05722; 0; 0,5416219; 0,9507931; False
19; DIED; 39,08029; 1; 0,2369957; 0,8550136; True
